"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.025,1e-05,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.05,0.36409,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.1,1.16902,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.15,1.71563,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.2,2.15114,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.25,2.52525,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.3,2.86146,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.35,3.17316,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.4,3.46902,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.45,3.75532,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.5,4.03711,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.55,4.31889,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.6,4.60519,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.65,4.90105,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.7,5.21275,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.75,5.54896,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.8,5.92307,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.85,6.35858,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.9,6.90519,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.95,7.71012,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.975,8.39753,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-18",25,4,"wk","inc death","2021-08-14","quantile",0.99,9.16648,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.01,1e-05,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.025,1e-05,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.05,2.72804,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.1,8.75916,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.15,12.85482,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.2,16.11799,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.25,18.92107,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.3,21.44023,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.35,23.77572,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.4,25.99253,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.45,28.1377,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.5,30.24904,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.55,32.36038,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.6,34.50555,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.65,36.72236,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.7,39.05785,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.75,41.57701,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.8,44.3801,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.85,47.64326,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.9,51.73892,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.95,57.77005,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.975,62.92059,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-07-25",25,4,"wk","inc death","2021-08-21","quantile",0.99,68.68217,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.01,1e-05,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.025,1e-05,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.05,5.76596,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.1,18.51332,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.15,27.1699,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.2,34.0669,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.25,39.99149,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.3,45.31598,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.35,50.25225,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.4,54.93769,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.45,59.47172,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.5,63.93423,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.55,68.39675,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.6,72.93078,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.65,77.61622,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.7,82.55249,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.75,87.87698,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.8,93.80157,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.85,100.69857,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.9,109.35515,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.95,122.1025,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.975,132.98868,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-01",25,4,"wk","inc death","2021-08-28","quantile",0.99,145.16632,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.01,1e-05,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.025,1e-05,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.05,4.7363,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.1,15.20728,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.15,22.31799,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.2,27.98335,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.25,32.84995,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.3,37.22361,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.35,41.27838,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.4,45.12712,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.45,48.85147,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.5,52.51709,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.55,56.1827,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.6,59.90706,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.65,63.75579,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.7,67.81056,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.75,72.18422,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.8,77.05082,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.85,82.71618,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.9,89.8269,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.95,100.29788,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.975,109.24004,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-08",25,4,"wk","inc death","2021-09-04","quantile",0.99,119.24304,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.01,1e-05,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.025,0.97252,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.05,6.75802,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.1,13.53264,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.15,18.13321,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.2,21.79864,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.25,24.94728,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.3,27.777,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.35,30.4004,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.4,32.89049,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.45,35.30012,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.5,37.67173,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.55,40.04335,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.6,42.45298,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.65,44.94307,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.7,47.56647,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.75,50.39618,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.8,53.54483,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.85,57.21026,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.9,61.81083,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.95,68.58545,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.975,74.37094,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-15",25,4,"wk","inc death","2021-09-11","quantile",0.99,80.84279,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.01,1e-05,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.025,1.38352,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.05,9.61402,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.1,19.25167,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.15,25.79648,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.2,31.01096,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.25,35.49025,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.3,39.51583,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.35,43.24791,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.4,46.79034,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.45,50.21829,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.5,53.59218,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.55,56.96606,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.6,60.39402,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.65,63.93645,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.7,67.66852,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.75,71.6941,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.8,76.1734,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.85,81.38788,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.9,87.93269,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.95,97.57033,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.975,105.80083,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-22",25,4,"wk","inc death","2021-09-18","quantile",0.99,115.00775,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.01,1e-05,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.025,1.06855,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.05,7.42533,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.1,14.8689,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.15,19.92374,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.2,23.95111,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.25,27.41066,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.3,30.51979,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.35,33.40223,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.4,36.13821,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.45,38.78577,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.5,41.39157,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.55,43.99736,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.6,46.64492,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.65,49.3809,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.7,52.26334,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.75,55.37247,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.8,58.83202,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.85,62.85939,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.9,67.91423,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.95,75.35781,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.975,81.71458,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-08-29",25,4,"wk","inc death","2021-09-25","quantile",0.99,88.82548,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.01,1e-05,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.025,2.25547,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.05,11.49104,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.1,22.30559,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.15,29.64963,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.2,35.50088,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.25,40.52717,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.3,45.04433,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.35,49.23215,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.4,53.20717,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.45,57.05373,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.5,60.83962,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.55,64.62551,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
"BPagano-RtDriven","2021-09-05",25,4,"wk","inc death","2021-10-02","quantile",0.6,68.47207,"Massachusetts",6892503,"state","ma","MA","Massachusetts"
